event,user
3191068419,1788256739
1822028766,1788256739
2928235619,1788256739
3224830038,1788256739
222101833,1788256739
646247709,1788256739
4078988502,1788256739
18300872,1788256739
3795482697,1788256739
3837978989,1788256739
3219123961,1788256739
2034313231,1788256739
4192471115,1788256739
1745609133,1788256739
862976415,3118938050
4002702641,3118938050
3514254161,3118938050
1580455386,3118938050
2457973567,3118938050
1764873344,3118938050
1444583217,3118938050
862976415,4101519751
897667289,4101519751
615488222,4101519751
893326926,4101519751
4258442948,4101519751
2803416473,4101519751
3801433102,4101519751
427097190,4101519751
2114066448,4101519751
688225431,4101519751
1347542349,4101519751
4140663220,4101519751
3828664529,4101519751
1133385189,304983697
1530709861,304983697
1964407998,304983697
1241270051,304983697
666750527,304983697
1427376534,304983697
1718512557,304983697
3158637961,304983697
2828912555,304983697
1133385189,3535608264
2806565970,3535608264
559618821,3535608264
559618821,3535608264
1776393554,3535608264
915403718,3535608264
741936389,3535608264
1914791953,3535608264
228340462,3535608264
1494513322,3535608264
2628680570,3535608264
2628680570,3535608264
3731945988,3535608264
144997822,3535608264
3302719635,3535608264
3708910341,3535608264
140337530,3535608264
140337530,3535608264
2829598154,3535608264
2829598154,3535608264
4152403083,3535608264
3292387762,3535608264
3574813612,3535608264
414882286,3535608264
1053535074,3535608264
1133385189,35629376
2828969498,35629376
3814766855,35629376
2628680570,35629376
2429675854,35629376
3403115736,35629376
1133385189,1582474481
1488068589,1582474481
559618821,1582474481
2828969498,1582474481
2120779072,1582474481
2024283936,1582474481
1133385189,96931058
3349548561,96931058
1068825763,96931058
3084829721,96931058
4167379270,96931058
2045413792,96931058
1133385189,1169270868
1036837546,1169270868
2120779072,1169270868
2585193676,1169270868
274412592,1169270868
1956101005,1169270868
1133385189,1264179509
2806565970,1264179509
2589709809,1264179509
2120779072,1264179509
228340462,1264179509
2816742760,1264179509
1133385189,1748492203
3047285147,1748492203
3929337192,1748492203
1448086840,1748492203
959243663,1748492203
1529554640,1748492203
3760762503,1748492203
532732480,1748492203
1133385189,2022308068
3581275802,2022308068
1488068589,2022308068
2078674354,2022308068
1542105098,2022308068
4267908091,2022308068
1133385189,2404499203
2379850649,2404499203
1255629030,2404499203
2576646497,2404499203
1238211380,2404499203
3374955799,2404499203
62489876,2404499203
1133385189,2491957982
1776393554,2491957982
2311572043,2491957982
737003409,2491957982
3791794513,2491957982
3493332901,2491957982
1133385189,2624413719
3643004825,2624413719
3814766855,2624413719
4129023810,2624413719
1856036186,2624413719
1404500601,2624413719
1133385189,2791232352
1766189272,2791232352
3554433899,2791232352
2435385686,2791232352
3434452970,2791232352
1133385189,2817061625
695149490,2817061625
3643004825,2817061625
1448086840,2817061625
98978060,2817061625
780696608,2817061625
3104895742,2817061625
1970404290,2817061625
1133385189,2841225823
1212947698,2841225823
4063842421,2841225823
406293968,2841225823
2803335863,2841225823
239085097,2841225823
1133385189,2883315236
959243663,2883315236
939765972,2883315236
2324728487,2883315236
1020372492,2883315236
3711878405,2883315236
1133385189,3244067756
3478765131,3244067756
1530709861,3244067756
1522480247,3244067756
3642199129,3244067756
4181743367,3244067756
1133385189,3251568850
2803195749,3251568850
2030801280,3251568850
920954386,3251568850
635799819,3251568850
3282344594,3251568850
1133385189,3625917937
695149490,3625917937
1865069375,3625917937
959243663,3625917937
1517979198,3625917937
402856544,3625917937
1133385189,4119250454
196335814,4119250454
3814766855,4119250454
553840202,4119250454
501560870,4119250454
2572673665,4119250454
1876951633,3169024744
1670218702,3169024744
1464985006,3169024744
582041333,3169024744
108508030,3169024744
774682244,3169024744
206554895,3169024744
175229279,4057602883
1326595643,4057602883
2114238114,4057602883
2874701225,4057602883
4049610607,4057602883
3823518713,4057602883
2944816123,4057602883
12241688,4057602883
2886354319,4057602883
3782727355,4057602883
527886433,4057602883
947239682,4057602883
3987699038,4057602883
397526429,4057602883
3972241879,1295003824
857040921,1295003824
3824191134,1295003824
1670109616,1295003824
3208370431,1295003824
3761092488,1295003824
496131340,1531339765
1191393757,1531339765
542538548,1531339765
2485271797,1531339765
402305391,1531339765
2255087674,1531339765
496131340,2194245277
612496662,2194245277
3436633625,2194245277
19652138,2194245277
2058291176,2194245277
4173617744,2194245277
2728427768,447504709
827682864,447504709
612496662,447504709
3656157495,447504709
1028836917,447504709
2728427768,1072041355
1731351853,1072041355
715515458,1072041355
1861716415,1072041355
1061745506,1072041355
2828760406,1072041355
1221934300,1710009181
4205397757,1710009181
3985523814,1710009181
2363481591,1710009181
604068853,1710009181
3154940382,1710009181
2086300822,1710009181
843844488,971079958
268669105,971079958
543972501,971079958
1191393757,971079958
542538548,971079958
1596190412,971079958
3163090701,971079958
843844488,3242215738
268669105,3242215738
3163090701,3242215738
727697060,3242215738
2769251432,3242215738
843844488,1614494381
3684827284,1614494381
3472930517,1614494381
3513514173,1614494381
2677589486,1614494381
1187313437,1614494381
843844488,2937549539
142411468,2937549539
3108893200,2937549539
1825332521,2937549539
673993218,2937549539
1440328560,2937549539
843844488,3167658465
1191393757,3167658465
542538548,3167658465
727697060,3167658465
1893794468,3167658465
2798432918,3167658465
3268675447,3167658465
3247802991,3167658465
1731351853,2694809416
268669105,2694809416
543972501,2694809416
1263636699,2694809416
1314576560,2694809416
2309977061,2694809416
1988257084,2694809416
3991527098,2694809416
3237640011,2694809416
727697060,2694809416
1731351853,2286292570
2218325768,2286292570
2368083210,2286292570
1653016455,2286292570
4130278250,2286292570
1731351853,2560745948
2218325768,2560745948
3458190779,2560745948
612496662,2560745948
2409474647,2560745948
933903631,2560745948
4203571618,2796038131
3761092488,2796038131
2073301649,2796038131
680476316,2796038131
2904863529,2796038131
4063572110,2796038131
4203571618,3956887319
19652138,3956887319
3761092488,3956887319
3061511744,3956887319
3969026856,3956887319
898038967,3956887319
2218325768,4107349498
1228413502,4107349498
543972501,4107349498
715515458,4107349498
3795400528,4107349498
3842730088,4107349498
2604545919,4107349498
3458190779,593799836
2324717272,593799836
2695471827,593799836
3703433044,593799836
3545922494,593799836
2981257562,593799836
1996883919,2541238114
3761092488,2541238114
3061511744,2541238114
799334346,2541238114
1490180841,2541238114
1347426650,2541238114
274265388,2541238114
1571031797,2541238114
3223764684,3548820422
1191393757,3548820422
583350587,3548820422
1673873496,3548820422
477854779,3548820422
2345709954,3548820422
2308372833,3627421819
2581737850,3627421819
1616653882,3627421819
3213485905,3627421819
1638549173,3627421819
330268607,3627421819
3374990111,3627421819
3499428374,1803816912
3812153136,1803816912
3368523631,1803816912
3856381135,1803816912
3295345325,1803816912
3397699384,1803816912
3689903524,1803816912
4002607728,1803816912
3499428374,2713603391
519818482,2713603391
1784678428,2713603391
98389177,2713603391
122777568,2713603391
1678290669,2713603391
4002702641,252627634
753115138,252627634
2420516619,252627634
2126954914,252627634
2870286789,252627634
2460426930,252627634
4002702641,3408163802
4272088362,3408163802
2955014739,3408163802
640515130,3408163802
653182236,3408163802
1887243807,3408163802
1667438718,691831024
1714855985,691831024
1902753965,691831024
2993747793,691831024
2548272502,691831024
212302062,691831024
1667438718,2517213950
3812153136,2517213950
2988444536,2517213950
1202898307,2517213950
4017520480,2517213950
344135913,2517213950
1667438718,3815063730
1764873344,3815063730
2163214170,3815063730
2456081670,3815063730
1262914219,3815063730
1820863098,3815063730
78836202,3815063730
2568940360,3815063730
1815158976,3815063730
3812153136,1918945522
1356178708,1918945522
1996708167,1918945522
4268317684,1918945522
65978976,1918945522
631001871,1918945522
897667289,121528378
615488222,121528378
753115138,121528378
2126954914,121528378
2246071913,121528378
130281276,121528378
1674888438,121528378
1267918307,121528378
897667289,973677184
3491186803,973677184
256643979,973677184
2534006661,973677184
2029652924,973677184
1321279586,973677184
897667289,1075375005
4158859973,1075375005
1243481310,1075375005
299923852,1075375005
2964716956,1075375005
352549477,1075375005
897667289,2255113076
677485601,2255113076
1729582789,2255113076
4277739075,2255113076
3568507739,2255113076
3252432592,2255113076
3835066550,2255113076
897667289,2604497840
2155175647,2604497840
1326847168,2604497840
4249606980,2604497840
4257314703,2604497840
61199712,2604497840
2380651950,2604497840
897667289,3389282421
708384120,3389282421
1592715278,3389282421
1978511331,3389282421
2638437980,3389282421
2375496319,3389282421
2110357957,3389282421
897667289,3877440809
3643004825,3877440809
2187392019,3877440809
38282985,3877440809
244917891,3877440809
974398770,3877440809
3919284079,3877440809
2980258101,4236087068
2805037878,4236087068
1896310801,4236087068
2204867403,4236087068
104397174,4236087068
3617750746,1463717359
615488222,1463717359
1771863286,1463717359
2092805628,1463717359
2247555890,1463717359
708549238,1463717359
4244421622,2111847795
898889852,2111847795
587628640,2111847795
2131593904,2111847795
1495018044,2111847795
1801234307,2111847795
2645301517,1911617585
2806565970,1911617585
2325542576,1911617585
1466704967,1911617585
559618821,1911617585
739733335,1911617585
1180987071,1911617585
1085747802,1911617585
858852228,1911617585
2645301517,552316934
2806565970,552316934
4198728308,552316934
3096327312,552316934
2860652622,552316934
141560926,552316934
2645301517,3508414044
4197279783,3508414044
396853098,3508414044
2181144698,3508414044
1761472129,3508414044
1316920451,3508414044
232148793,3508414044
2645301517,1467007408
1466704967,1467007408
1488068589,1467007408
739733335,1467007408
735155031,1467007408
699622003,1467007408
2645301517,3118355226
2120779072,3118355226
2258490433,3118355226
1602574564,3118355226
2677850150,3118355226
4163370502,3118355226
2645301517,1354205322
902974037,1354205322
2564682277,1354205322
1203083092,1354205322
3608285664,1354205322
2945230548,1354205322
675426904,1354205322
1766189272,1399383819
275352720,1399383819
1711030046,1399383819
3659992710,1399383819
617788282,1399383819
2465996395,1399383819
1766189272,2813753172
2081500137,2813753172
4177226936,2813753172
2713568375,2813753172
1073720066,2813753172
3351643799,2813753172
2633697384,2203000569
2219144892,2203000569
915403718,2203000569
1448086840,2203000569
4173740423,2203000569
52958617,2203000569
2633697384,3279061945
3083345340,3279061945
646715160,3279061945
153348140,3279061945
1530709861,1977271538
2803195749,1977271538
2572673665,1977271538
3930077968,1977271538
2261390272,1977271538
3354350063,1977271538
2422310706,1977271538
1530709861,3504006486
1964407998,3504006486
1699561506,3504006486
2429675854,3504006486
3930077968,3504006486
4285356922,3504006486
1530709861,1155485546
1816813281,1155485546
2498491194,1155485546
2073609284,1155485546
1071582440,1155485546
2518909170,1155485546
1530709861,1418885681
534708903,1418885681
1868735086,1418885681
1455527953,1418885681
3351667733,1418885681
2455869070,1418885681
1530709861,3680318580
3929337192,3680318580
1776393554,3680318580
130281276,3680318580
450130761,3680318580
1896396447,3680318580
2569748465,392706219
821546192,392706219
3581275802,392706219
2030801280,392706219
3601196821,392706219
130281276,392706219
1615563600,392706219
1517264651,392706219
1525503113,392706219
254691415,392706219
3480624055,3842862938
898889852,3842862938
1856036186,3842862938
3809991219,3842862938
2727714216,3842862938
524127618,3842862938
982792426,3842862938
169266244,3842862938
3480624055,2979487597
915403718,2979487597
1448086840,2979487597
741936389,2979487597
1065552764,2979487597
3658725634,2979487597
3480624055,2673355078
196335814,2673355078
741936389,2673355078
2168006553,2673355078
2120779072,2673355078
3331186835,2673355078
3012567312,2673355078
3480624055,1637039865
741936389,1637039865
4064214056,1637039865
2527140264,1637039865
306958166,1637039865
3480624055,3867241412
3929337192,3867241412
1255629030,3867241412
2101810388,3867241412
1111438174,3867241412
2157199483,3867241412
3480624055,3021411633
1964407998,3021411633
1241270051,3021411633
2298040175,3021411633
310937533,3021411633
1948536519,3021411633
3480624055,3488552280
3256009463,3488552280
1241270051,3488552280
2298040175,3488552280
310937533,3488552280
1481528490,3488552280
63726188,3488552280
3480624055,1287353407
1068825763,1287353407
1064770050,1287353407
2727714216,1287353407
1972854120,1287353407
809416577,1287353407
2439891714,1287353407
2394136284,1287353407
1218344255,1287353407
3480624055,871177088
908731571,871177088
1589137785,871177088
1922203779,871177088
1515306882,871177088
3851277594,871177088
1981857366,871177088
4211536449,871177088
4043705370,871177088
3480624055,1006838695
3047285147,1006838695
1896310801,1006838695
724333082,1006838695
2406574033,1006838695
87251102,1006838695
2914345387,1006838695
3480624055,1221271987
2914345387,1221271987
3340530619,1221271987
296364136,1221271987
1881331411,1221271987
3402209713,1221271987
3480624055,1669357187
2914345387,1669357187
3798981472,1669357187
3696272381,1669357187
1526669491,1669357187
767851936,1669357187
827868550,1669357187
3480624055,2148913954
1856036186,2148913954
3331186835,2148913954
524127618,2148913954
982792426,2148913954
3402209713,2148913954
409791223,2148913954
2774741890,2148913954
612946819,2148913954
3480624055,3427263623
869878857,3427263623
4146552769,3427263623
3028334945,3427263623
229397491,3427263623
2033226809,3427263623
3500815554,3427263623
3453356535,3427263623
3480624055,4219701031
862271714,4219701031
3245840256,4219701031
2750965517,4219701031
3554433899,4109397627
3841242017,4109397627
1255629030,4109397627
1065552764,4109397627
2942609119,4109397627
2131811948,4109397627
3738103740,4109397627
3554433899,1955766052
3929337192,1955766052
1776393554,1955766052
3403115736,1955766052
2354857659,1955766052
1896396447,1955766052
1042633676,1955766052
2120836099,1955766052
3903656386,1955766052
3213836603,1955766052
3554433899,2261578513
4177226936,2261578513
3814517723,2261578513
258423677,2261578513
3653941806,2261578513
1738349310,2261578513
3554433899,2761832946
2725164213,2761832946
3725816644,2761832946
3179047450,2761832946
4243722958,2761832946
2883057132,1408344828
1255629030,1408344828
1058195960,1408344828
588161010,1408344828
3222518399,1408344828
3712819742,1408344828
2883057132,2623537385
2346236824,2623537385
1838041662,2623537385
3086023208,2623537385
1378819365,2623537385
397354362,2623537385
4085890975,2623537385
996645840,2623537385
2006563795,2623537385
3370152469,2623537385
3358183178,2623537385
1294481466,2623537385
812516824,204568422
126497153,204568422
96230245,204568422
1596398209,204568422
2363782301,204568422
1796930021,204568422
812516824,591781953
1584496408,591781953
3362121781,591781953
74229557,591781953
1983888102,591781953
812516824,3452705349
2856764723,3452705349
3571898945,3452705349
1129492416,3452705349
858707451,3452705349
3867467983,3452705349
239276659,206173756
3731945988,206173756
1677401781,206173756
1344296761,206173756
1549996522,206173756
11608112,206173756
627006212,206173756
3047285147,2138239477
2806565970,2138239477
407061424,2138239477
1448086840,2138239477
3920286067,2138239477
2438057172,2138239477
3047285147,2695530712
3643004825,2695530712
2803416473,2695530712
803416244,2695530712
3256009463,2685090431
1255629030,2685090431
1330949688,2685090431
2428305873,2685090431
3592132626,2685090431
2025853498,2685090431
3256009463,2788859591
2822187055,2788859591
3643004825,2788859591
1241270051,2788859591
27702695,2788859591
2202597115,2788859591
1669367540,2788859591
2969244564,2788859591
2485944097,2788859591
3256009463,1912059312
3601196821,1912059312
894829625,1912059312
2798180581,1912059312
1870423168,1912059312
809450311,1912059312
486845209,1912059312
3256009463,2381156995
2822187055,2381156995
2868216453,2381156995
1636467034,2381156995
1213729912,2381156995
312887797,2381156995
3399301092,880096064
2163214170,880096064
2375399520,880096064
1810485930,880096064
293450268,880096064
3332029000,880096064
3399301092,2014445987
241839498,2014445987
1638236770,2014445987
2674578873,2014445987
3843970272,2014445987
1651296381,2014445987
2958853320,2014445987
1548928340,2683024755
2803195749,2683024755
615488222,2683024755
2092805628,2683024755
2059769837,2683024755
2059769837,2683024755
3951031049,2683024755
3951031049,2683024755
3797370417,2683024755
3343711990,2683024755
862271714,2683024755
862271714,2683024755
2176989286,2683024755
4218736701,2512917389
2989906553,2512917389
2872056840,2512917389
1487823750,2512917389
1902921043,2512917389
2013712241,2512917389
2247398820,2512917389
2731002498,2512917389
3333704905,2512917389
1184964740,2694023881
3123256869,2694023881
3617812300,2694023881
3374363087,2694023881
3400838699,2694023881
2107626799,2694023881
2735190761,2694023881
1693226702,616227847
939291841,616227847
1900273727,616227847
2828969498,616227847
144997822,616227847
3779243813,616227847
3871984634,616227847
3871984634,616227847
4140981574,616227847
4140981574,616227847
1418616930,616227847
4198399270,616227847
3098644886,616227847
1693226702,1808101898
1241270051,1808101898
1196882187,1808101898
1019900859,1808101898
1331721799,1808101898
2599698872,1808101898
390341495,1808101898
4194316975,3668457471
587628640,3668457471
1580455386,3668457471
2456081670,3668457471
3331186835,3668457471
1147733770,3668457471
1158236126,3668457471
4194316975,882525479
4158859973,882525479
3707221338,882525479
3444425146,882525479
1412973771,882525479
3862634099,350964414
167252762,350964414
1137820523,350964414
258816968,350964414
797378040,350964414
655157595,350964414
1749797086,350964414
3150166466,350964414
3100489591,350964414
1401905636,3981819420
894829625,3981819420
721698640,3981819420
848152460,3981819420
4264661415,3981819420
1419057761,3981819420
1078399009,2638473114
3191068419,2638473114
760705045,2638473114
3384511898,2638473114
750079596,2638473114
200825836,2638473114
998267429,2638473114
1986891478,2638473114
801248966,2638473114
491161414,2638473114
1137010796,2638473114
2259216780,2638473114
1275822727,2638473114
3347784034,2638473114
3398247231,2638473114
702032205,2638473114
2806565970,98054194
2325542576,98054194
1488068589,98054194
3681999765,98054194
1494513322,98054194
2806565970,495379217
1241270051,495379217
4201499448,495379217
2027514460,495379217
3611379821,495379217
1812340404,495379217
2806565970,82610705
238236954,82610705
615488222,82610705
559618821,82610705
2913407142,82610705
2114371180,82610705
2120779072,82610705
4258442948,82610705
1771863286,82610705
588161010,82610705
1449533867,82610705
2940654356,82610705
4223365917,82610705
2806565970,545289514
703370904,545289514
1983140495,545289514
1488068589,545289514
3594729381,545289514
926605391,545289514
559618821,545289514
2828969498,545289514
1639958590,545289514
3814766855,545289514
3681999765,545289514
1781986615,545289514
1494513322,545289514
2628680570,545289514
3287340168,545289514
2902086072,545289514
3782182367,545289514
3941838661,545289514
2806565970,925172794
3327257991,925172794
2828969498,925172794
2719491342,925172794
3374363087,925172794
3863879024,925172794
2806565970,2987144847
1466704967,2987144847
1488068589,2987144847
559618821,2987144847
3681999765,2987144847
2628680570,2987144847
2806565970,166685992
3395117104,166685992
559618821,166685992
1448086840,166685992
3477891691,166685992
326664129,166685992
2940654356,166685992
2429379784,166685992
2806565970,223870698
1488068589,223870698
3863879024,223870698
2375103731,223870698
1217566813,223870698
3434018694,223870698
2806565970,238446352
3581275802,238446352
2803195749,238446352
2764233627,238446352
124311055,238446352
1187117667,238446352
2806565970,1440749616
1466704967,1440749616
1488068589,1440749616
2262994085,1440749616
3681999765,1440749616
4198728308,1440749616
3917524398,1440749616
4253071998,1440749616
915976576,1440749616
2806565970,1484078818
3581275802,1484078818
1488068589,1484078818
2131811948,1484078818
146533907,1484078818
3653935661,1484078818
2806565970,2351788775
3807386691,2351788775
1448086840,2351788775
217634693,2351788775
88942214,2351788775
2354857659,2351788775
2806565970,3548214416
1488068589,3548214416
559618821,3548214416
228340462,3548214416
635799819,3548214416
2788558897,3548214416
698908517,3548214416
2806565970,3732091250
3327257991,3732091250
2719491342,3732091250
2923175068,3732091250
3863879024,3732091250
3282344594,3732091250
2652552299,3732091250
711904904,3732091250
2806565970,3798379681
3581275802,3798379681
559618821,3798379681
1900273727,3798379681
3203913218,3798379681
460112184,3798379681
3955784000,3798379681
946330459,3798379681
99226238,3798379681
4226852988,3798379681
3665425666,3798379681
2842298652,3798379681
674497014,3798379681
2806565970,4118821425
196335814,4118821425
3643004825,4118821425
559618821,4118821425
3681999765,4118821425
4198728308,4118821425
780696608,4118821425
2806565970,4141359923
2803195749,4141359923
3643004825,4141359923
3793452317,4141359923
986152191,4141359923
3116040201,4141359923
703370904,1104038607
1983140495,1104038607
915403718,1104038607
1448086840,1104038607
939765972,1104038607
588161010,1104038607
703370904,722675569
3594729381,722675569
4208530995,722675569
939765972,722675569
3728752947,722675569
2498439688,722675569
703370904,1323529412
1983140495,1323529412
894829625,1323529412
3968395368,1323529412
1036837546,1323529412
929607923,1323529412
4064214056,1323529412
2456190311,1323529412
2329517093,1323529412
3287030905,1323529412
428549163,1323529412
1399570161,1323529412
703370904,3157328676
739733335,3157328676
1224170949,3157328676
553840202,3157328676
757019021,3157328676
3509478911,3157328676
1628013431,3157328676
3929337192,3663573906
3643004825,3663573906
741936389,3663573906
3244133531,3663573906
1944222205,3663573906
1506378274,3663573906
3929337192,4012638060
2291983990,4012638060
2081500137,4012638060
2397776798,4012638060
3967878081,4012638060
3929337192,272165392
1619013260,272165392
4192978272,272165392
1850381877,272165392
501560870,272165392
916138104,272165392
3929337192,1507405031
548222146,1507405031
767550382,1507405031
3849725276,1507405031
776341364,1507405031
3135302883,1507405031
2285963249,3004312073
1776393554,3004312073
1448086840,3004312073
3340530619,3004312073
1801869689,3004312073
2488253729,3004312073
4201630080,3004312073
1811608751,4145252615
3167570493,4145252615
67648066,4145252615
3005548418,4145252615
896838988,4145252615
1386351230,4145252615
108328258,1541756008
2002156284,1541756008
943870191,1541756008
2399554984,1541756008
858638783,1541756008
2930825326,1541756008
3034266247,1541756008
3150441220,2856937853
2220814548,2856937853
3339150698,2856937853
2840642149,2856937853
2378391360,2856937853
818027743,2856937853
2002132690,2667370728
3981414613,2667370728
2220814548,2667370728
3508849684,2667370728
3174369333,2667370728
1043524551,2667370728
4279704370,3272389348
3418415418,3272389348
372011842,3272389348
3098644886,3272389348
977021682,3272389348
1812831522,3272389348
4126510149,3272389348
202133593,3272389348
4095379875,3272389348
3971267428,102981257
2892792634,102981257
2460207561,102981257
3255028579,102981257
2424637456,102981257
3517217019,102981257
3476135728,102981257
2453993629,3200119975
3411275264,3200119975
321987515,3200119975
2981329075,3200119975
1382852410,3200119975
4213945358,3200119975
2490223551,3200119975
177193417,3415507920
2379850649,3415507920
2628680570,3415507920
1196882187,3415507920
2175450462,3415507920
177193417,2193664477
926605391,2193664477
3874825374,2193664477
3476804911,2193664477
2725326747,2193664477
3975178736,2193664477
3395117104,3787931088
821546192,3787931088
1488068589,3787931088
559618821,3787931088
228340462,3787931088
2073339412,3787931088
3395117104,2196432988
196335814,2196432988
1776393554,2196432988
939765972,2196432988
414842182,2196432988
1930461491,2196432988
3395117104,491263047
915403718,491263047
2628680570,491263047
2429675854,491263047
462519665,491263047
1245942866,491263047
1000481836,491263047
3395117104,2286248913
915403718,2286248913
1448086840,2286248913
2628680570,2286248913
4176317817,2286248913
2102383624,2286248913
3395117104,2827067982
915403718,2827067982
1448086840,2827067982
3462111166,2827067982
1699561506,2827067982
4198728308,2827067982
3395117104,848363602
2030801280,848363602
3462111166,848363602
98978060,848363602
3477891691,848363602
588161010,848363602
462519665,848363602
1371415647,848363602
4008908259,2878084097
504450213,2878084097
1221855772,2878084097
2937294106,2878084097
1259317250,2878084097
2794383174,2878084097
695149490,486884397
915403718,486884397
2748209109,486884397
3462111166,486884397
1065552764,486884397
2628680570,486884397
1848091116,2248506579
2917794701,2248506579
2045076885,2248506579
2965867805,2248506579
172674803,2248506579
2178551581,2248506579
383563223,2248506579
662090934,2248506579
1848091116,411622998
3571898945,411622998
1642696482,411622998
3084586084,411622998
1217021374,411622998
3440289078,411622998
1848091116,3818890017
241839498,3818890017
2427137736,3818890017
940261225,3818890017
3272491346,3818890017
2381736875,3818890017
101598631,3818890017
556895940,3818890017
1626822880,3818890017
3810095115,3818890017
3617481257,3818890017
1441681484,3122564522
1370244570,3122564522
2879803329,3122564522
1050013861,3122564522
3398901860,3122564522
850767885,3122564522
3572543455,3122564522
1964407998,2674968860
2007279414,2674968860
1816813281,2674968860
1269035551,2674968860
2149464820,2674968860
1902753965,2674968860
1964407998,2411451936
915403718,2411451936
2748209109,2411451936
2120779072,2411451936
2354857659,2411451936
3077019139,2411451936
1764893644,2722968909
3536426515,2722968909
3121610262,2722968909
2843312746,2722968909
3606600625,2722968909
3565319586,2722968909
1423839325,1876906939
591309308,1876906939
2155134627,1876906939
36010741,1876906939
4242910698,1876906939
3016291457,1876906939
821546192,3350877536
2973911742,3350877536
3917524398,3350877536
1395068547,3350877536
1791598205,3350877536
3156836239,3350877536
2065683170,3350877536
1280644689,3350877536
1560093320,3350877536
1442934258,3350877536
889795193,1296420014
864506904,1296420014
2314011851,1296420014
3633875859,1296420014
2009645483,1296420014
2313995027,1296420014
1209358269,1296420014
889116423,2334852679
178648386,2334852679
2642751886,2334852679
2746757137,2334852679
1900681884,2334852679
3759330615,2334852679
730938870,2914443596
872950970,2914443596
1258131508,2914443596
3596836719,2914443596
2081508008,2914443596
2284410316,2914443596
3979927641,2914443596
1594153489,571415268
926605391,571415268
1639958590,571415268
2970567256,571415268
3786887622,571415268
1782440994,571415268
196335814,689225317
3581275802,689225317
1488068589,689225317
559618821,689225317
1850381877,689225317
1787065236,689225317
196335814,2403055502
3581275802,2403055502
1488068589,2403055502
2652552299,2403055502
711904904,2403055502
548222146,2403055502
3581275802,61814256
3731945988,61814256
3203913218,61814256
1499530182,61814256
3581275802,522776668
407061424,522776668
2611754657,522776668
2816742760,522776668
3692401116,522776668
1371280659,522776668
843676515,522776668
3581275802,2399006053
3968395368,2399006053
3692401116,2399006053
3768450121,2399006053
3104408471,2399006053
3578890149,2399006053
3581275802,2400147519
3349548561,2400147519
1741634425,2400147519
3374363087,2400147519
1427376534,2400147519
3532539883,2400147519
221604045,2400147519
2252745757,2400147519
3667338776,2400147519
2803195749,673356819
1241270051,673356819
4140154751,673356819
2610561518,673356819
1914791953,673356819
1856036186,673356819
2059769837,673356819
2803195749,4232243965
1241270051,4232243965
3968395368,4232243965
1036837546,4232243965
1330949688,4232243965
532053807,4232243965
1036961928,4232243965
2520824112,4232243965
2803195749,1023714879
1488068589,1023714879
4140154751,1023714879
3302719635,1023714879
3692401116,1023714879
2475317774,1023714879
2803195749,1761058217
1488068589,1761058217
2262994085,1761058217
2120779072,1761058217
959243663,1761058217
2803195749,3336438888
2225312639,3336438888
4005826846,3336438888
3898592643,3336438888
2533309120,3336438888
1046883986,3336438888
2201282509,3336438888
1009537353,3336438888
2803195749,3851487388
4140154751,3851487388
1914791953,3851487388
2059769837,3851487388
627338344,3851487388
3547711454,3851487388
2490233992,3362701480
3643004825,3362701480
559618821,3362701480
4227563271,3362701480
369834351,3362701480
590155292,3362701480
2490233992,3839562998
559618821,3839562998
559618821,3839562998
1448086840,3839562998
4140154751,3839562998
739733335,3839562998
1914791953,3839562998
3302719635,3839562998
3302719635,3839562998
3692401116,3839562998
3692401116,3839562998
582001462,3839562998
2490233992,3642118045
268816201,3642118045
3463560786,3642118045
3307660997,3642118045
2090866381,3642118045
3099140003,3642118045
150733034,3642118045
3592016808,3642118045
2490233992,351313256
406835364,351313256
460112184,351313256
1868735086,351313256
1455527953,351313256
3710884082,351313256
2490233992,1537885461
396853098,1537885461
739733335,1537885461
1085747802,1537885461
2341662452,1537885461
4035845542,1537885461
3051804335,4176403253
1180987071,4176403253
232148793,4176403253
287790200,4176403253
2358951559,1369743769
3294957663,1369743769
3863879024,1369743769
1734795794,1369743769
176471937,1369743769
1997962142,1369743769
1081122807,2862718608
3493348543,2862718608
25800108,2862718608
167692813,2862718608
2118726451,2862718608
367125363,2862718608
1508750870,2676225924
326664129,2676225924
2181144698,2676225924
3863879024,2676225924
4100237668,2676225924
4002262960,2676225924
2047026922,1342752171
1741634425,1342752171
710596201,1342752171
2389231921,1342752171
2869725524,1342752171
328772197,1342752171
407061424,3926920467
1488068589,3926920467
593742989,3926920467
2920583393,3926920467
452879594,3926920467
3010455159,3926920467
3643004825,2789880308
741936389,2789880308
1972854120,2789880308
1884123926,2789880308
3502847831,2789880308
2353627787,2789880308
3643004825,4106525792
2120779072,4106525792
3651525181,4106525792
2324549960,4106525792
4000251470,4106525792
3592100929,4106525792
1473256460,4106525792
3643004825,1649320589
2379850649,1649320589
1776393554,1649320589
3481452244,1649320589
1162342688,1649320589
1052881626,1649320589
3643004825,184140061
3601196821,184140061
3793452317,184140061
1786302939,184140061
2784495571,184140061
3339141512,184140061
1220666503,184140061
600715346,184140061
3643004825,1071319145
3601196821,1071319145
3637169524,1071319145
1124054232,1071319145
3563635172,1071319145
2186630028,1071319145
2071866215,1071319145
3643004825,1008893291
1356178708,1008893291
1516820536,1008893291
1115453150,1008893291
878979384,1008893291
305917146,1008893291
3643004825,1622015724
